date,poi_id,poi_name,district,lon,lat,poi_type,dist_to_center_km,crowd_flow,weather,weather_code,high_temp,low_temp,precipitation_mm,max_wind_speed_kmh,is_weekend,is_holiday
2024-01-21,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,910,小雪,71,8.1,2.4,10.9,26.7,1,0
2024-01-22,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,548,中雪,73,6.9,0.9,2.2,20.5,0,0
2024-01-23,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,662,小雪,71,3.3,1.0,1.2,15.6,0,0
2024-01-24,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,593,中雪,73,3.9,0.6,2.9,14.0,0,0
2024-01-25,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,1367,阴,3,6.2,-3.2,0.0,9.8,0,0
2024-01-26,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,1207,阴,3,8.3,-1.8,0.0,11.9,0,0
2024-01-27,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,2021,小毛毛雨,51,8.7,-1.1,0.6,8.4,1,0
2024-01-28,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,1749,小毛毛雨,51,9.4,1.2,0.6,7.7,1,0
2024-01-29,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,1791,小毛毛雨,51,10.4,1.5,0.5,8.9,0,0
2024-01-30,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,1495,阴,3,9.1,4.8,0.0,10.3,0,0
2024-01-31,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,1445,阴,3,10.4,5.3,0.0,9.0,0,0
2024-02-01,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,1782,阴,3,12.6,3.7,0.0,8.9,0,0
2024-02-02,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,1664,小毛毛雨,51,9.8,6.2,1.0,15.1,0,0
2024-02-03,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,2392,小毛毛雨,51,7.1,4.8,2.3,12.4,1,0
2024-02-04,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,2770,小毛毛雨,51,9.6,0.6,1.2,13.0,1,0
2024-02-05,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,2265,阴,3,8.4,4.8,0.0,12.6,0,0
2024-02-06,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,1880,阴,3,10.4,4.3,0.0,16.9,0,0
2024-02-07,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,1582,阴,3,9.1,3.4,0.0,9.9,0,0
2024-02-08,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,1994,小毛毛雨,51,10.0,0.8,0.2,7.3,0,0
2024-02-09,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,1521,阴,3,14.4,3.2,0.0,9.8,0,0
2024-02-10,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,4498,晴间多云,1,15.0,1.3,0.0,10.0,1,1
2024-02-11,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,4863,阴,3,16.5,1.7,0.0,10.1,1,1
2024-02-12,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,4879,多云,2,17.9,4.1,0.0,11.2,0,1
2024-02-13,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,4257,阴,3,18.8,3.8,0.0,9.4,0,1
2024-02-14,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,4000,小毛毛雨,51,16.5,6.8,0.2,20.0,0,1
2024-02-15,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,3659,小毛毛雨,51,16.9,8.4,0.1,16.6,0,1
2024-02-16,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,3919,阴,3,16.5,2.7,0.0,9.9,0,1
2024-02-17,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,4524,阴,3,19.8,3.9,0.0,9.6,1,1
2024-02-18,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,3004,阴,3,21.0,5.0,0.0,11.5,1,0
2024-02-19,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,1947,阴,3,19.1,10.5,0.0,17.1,0,0
2024-02-20,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,2465,阴,3,19.5,7.8,0.0,21.7,0,0
2024-02-21,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,1473,小毛毛雨,51,10.7,6.1,0.4,22.5,0,0
2024-02-22,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,1549,阴,3,8.0,3.7,0.0,17.7,0,0
2024-02-23,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,845,小雪,71,5.1,2.1,0.7,14.8,0,0
2024-02-24,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,2222,阴,3,10.2,1.6,0.0,9.0,1,0
2024-02-25,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,1769,小毛毛雨,51,9.7,-0.3,0.5,10.5,1,0
2024-02-26,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,1592,中毛毛雨,53,9.9,4.2,0.7,7.3,0,0
2024-02-27,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,1470,小毛毛雨,51,10.9,3.5,0.7,11.9,0,0
2024-02-28,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,1902,小毛毛雨,51,7.8,5.2,0.8,12.3,0,0
2024-02-29,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,1055,大毛毛雨,55,12.8,2.2,1.8,13.1,0,0
2024-03-01,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,1671,中毛毛雨,53,10.3,3.7,1.8,18.3,0,0
2024-03-02,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,3364,中毛毛雨,53,11.6,3.2,2.3,11.4,1,0
2024-03-03,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,4229,小毛毛雨,51,13.7,6.5,0.2,10.3,1,0
2024-03-04,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,2420,小毛毛雨,51,14.4,3.8,0.1,10.9,0,0
2024-03-05,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,3206,小毛毛雨,51,17.6,5.6,0.5,15.3,0,0
2024-03-06,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,3160,小毛毛雨,51,16.5,7.5,0.4,19.3,0,0
2024-03-07,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,2654,阴,3,17.0,7.8,0.0,12.0,0,0
2024-03-08,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,2537,小毛毛雨,51,16.2,7.9,0.1,10.7,0,0
2024-03-09,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,4762,小毛毛雨,51,16.2,5.4,0.1,7.6,1,0
2024-03-10,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,3403,中毛毛雨,53,16.6,7.6,1.8,11.3,1,0
2024-03-11,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,2635,阴,3,20.9,6.4,0.0,10.4,0,0
2024-03-12,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,3156,小毛毛雨,51,17.0,11.8,0.1,16.1,0,0
2024-03-13,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,3334,小毛毛雨,51,22.0,8.8,0.6,16.0,0,0
2024-03-14,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,2825,中毛毛雨,53,20.5,11.6,1.7,12.6,0,0
2024-03-15,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,3720,小毛毛雨,51,21.5,10.8,0.3,12.4,0,0
2024-03-16,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,3850,小毛毛雨,51,20.5,14.1,0.7,16.9,1,0
2024-03-17,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,3364,中毛毛雨,53,20.2,12.6,1.4,17.4,1,0
2024-03-18,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,3167,小毛毛雨,51,17.9,11.1,0.6,14.2,0,0
2024-03-19,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,2181,大毛毛雨,55,20.1,11.4,3.8,12.1,0,0
2024-03-20,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,3866,阴,3,21.4,10.6,0.0,8.0,0,0
2024-03-21,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,3209,阴,3,22.9,9.0,0.0,11.4,0,0
2024-03-22,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,3191,阴,3,25.8,11.5,0.0,17.4,0,0
2024-03-23,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,4515,阴,3,27.5,13.9,0.0,18.8,1,0
2024-03-24,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,1715,中雨,63,20.5,13.4,14.1,28.4,1,0
2024-03-25,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,1528,中雨,63,23.6,9.6,3.4,16.0,0,0
2024-03-26,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,2946,小毛毛雨,51,22.5,14.3,0.1,18.8,0,0
2024-03-27,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,2123,小雨,61,18.2,13.9,11.3,13.0,0,0
2024-03-28,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,5220,晴,0,25.4,10.2,0.0,13.3,0,0
2024-03-29,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,3690,阴,3,27.5,11.8,0.0,11.0,0,0
2024-03-30,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,2532,中雨,63,25.5,16.4,4.5,14.5,1,0
2024-03-31,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,4527,阴,3,27.0,13.1,0.0,12.1,1,0
2024-04-01,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,3231,中毛毛雨,53,27.2,16.5,0.9,11.4,0,0
2024-04-02,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,3263,小毛毛雨,51,28.4,17.0,0.3,12.5,0,0
2024-04-03,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,1472,中雨,63,23.6,16.4,17.3,17.3,0,0
2024-04-04,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,4419,大毛毛雨,55,24.6,14.8,3.4,15.9,0,1
2024-04-05,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,6202,中毛毛雨,53,22.5,15.4,1.4,18.9,0,1
2024-04-06,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,4855,小雨,61,16.4,13.1,4.5,11.9,1,1
2024-04-07,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,3059,大毛毛雨,55,16.6,12.4,5.9,9.0,1,0
2024-04-08,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,3180,小毛毛雨,51,21.0,9.7,0.3,9.0,0,0
2024-04-09,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,2924,中毛毛雨,53,22.1,14.1,1.0,10.2,0,0
2024-04-10,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,3328,阴,3,24.3,14.7,0.0,12.3,0,0
2024-04-11,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,2576,中毛毛雨,53,25.0,14.5,1.3,8.4,0,0
2024-04-12,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,3359,小毛毛雨,51,26.5,14.8,0.7,8.7,0,0
2024-04-13,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,4393,阴,3,28.4,17.0,0.0,13.7,1,0
2024-04-14,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,4663,阴,3,30.5,15.6,0.0,11.6,1,0
2024-04-15,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,2862,中毛毛雨,53,31.0,19.2,0.7,14.4,0,0
2024-04-16,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,809,大雨,65,28.6,18.0,10.3,14.8,0,0
2024-04-17,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,2645,小雨,61,24.8,17.8,5.5,6.2,0,0
2024-04-18,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,2314,小雨,61,24.2,18.6,8.7,11.2,0,0
2024-04-19,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,3643,小毛毛雨,51,27.0,17.3,0.1,12.4,0,0
2024-04-20,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,2128,中雨,63,22.8,17.3,9.1,20.5,1,0
2024-04-21,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,2919,小雨,61,26.0,15.4,1.7,9.3,1,0
2024-04-22,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,1624,小雨,61,25.1,16.1,10.2,12.8,0,0
2024-04-23,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,2813,小毛毛雨,51,23.0,15.1,0.5,13.8,0,0
2024-04-24,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,3102,小毛毛雨,51,24.4,13.4,0.2,11.5,0,0
2024-04-25,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,4212,阴,3,25.5,13.4,0.0,9.1,0,0
2024-04-26,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,3236,小毛毛雨,51,27.0,14.9,0.2,9.0,0,0
2024-04-27,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,3312,中毛毛雨,53,28.8,17.5,0.8,12.0,1,0
2024-04-28,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,2315,中雨,63,29.7,17.2,4.8,17.3,1,0
2024-04-29,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,2337,大毛毛雨,55,22.8,15.9,3.7,31.3,0,0
2024-04-30,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,3830,小毛毛雨,51,22.6,13.2,0.1,14.7,0,0
2024-05-01,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,3985,大毛毛雨,55,18.5,15.1,3.1,11.9,0,1
2024-05-02,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,6194,小毛毛雨,51,19.0,14.0,1.3,11.4,0,1
2024-05-03,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,8339,小毛毛雨,51,21.1,14.1,0.4,11.9,0,1
2024-05-04,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,8125,小毛毛雨,51,24.8,14.3,0.2,14.3,1,1
2024-05-05,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,7272,阴,3,27.3,13.9,0.0,8.4,1,1
2024-05-06,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,2104,小雨,61,26.5,15.9,3.2,8.4,0,0
2024-05-07,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,1703,中雨,63,26.5,18.4,9.3,12.7,0,0
2024-05-08,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,2154,小雨,61,20.9,18.2,12.0,7.5,0,0
2024-05-09,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,4318,阴,3,27.2,15.5,0.0,8.9,0,0
2024-05-10,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,2833,中毛毛雨,53,25.9,17.0,2.6,10.5,0,0
2024-05-11,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,2446,中雨,63,25.5,18.7,7.4,11.8,1,0
2024-05-12,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,5276,阴,3,27.0,17.5,0.0,15.9,1,0
2024-05-13,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,3730,阴,3,29.1,13.9,0.0,11.9,0,0
2024-05-14,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,4038,阴,3,30.3,16.5,0.0,14.7,0,0
2024-05-15,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,4333,阴,3,30.9,19.1,0.0,20.1,0,0
2024-05-16,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,3737,小毛毛雨,51,30.8,18.4,0.5,9.2,0,0
2024-05-17,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,2708,小毛毛雨,51,28.8,20.8,0.2,7.9,0,0
2024-05-18,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,3450,小雨,61,30.2,20.7,1.7,16.8,1,0
2024-05-19,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,4798,阴,3,32.2,18.4,0.0,16.8,1,0
2024-05-20,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,2359,小雨,61,33.2,18.7,1.4,17.5,0,0
2024-05-21,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,3537,小毛毛雨,51,32.3,19.5,0.1,13.7,0,0
2024-05-22,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,3544,小毛毛雨,51,33.0,20.8,0.2,8.7,0,0
2024-05-23,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,3811,阴,3,35.0,22.5,0.0,11.6,0,0
2024-05-24,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,2572,阴,3,37.7,24.0,0.0,15.7,0,0
2024-05-25,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,3005,中毛毛雨,53,35.0,25.0,0.9,24.6,1,0
2024-05-26,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,4352,阴,3,36.5,22.2,0.0,15.0,1,0
2024-05-27,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,3241,小毛毛雨,51,34.0,23.7,0.3,13.9,0,0
2024-05-28,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,1311,中雨,63,27.6,21.9,11.7,13.9,0,0
2024-05-29,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,1859,中雨,63,21.6,19.9,8.2,20.6,0,0
2024-05-30,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,3843,阴,3,30.2,19.5,0.0,10.1,0,0
2024-05-31,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,3102,阴,3,31.6,18.2,0.0,13.3,0,0
2024-06-01,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,3799,小毛毛雨,51,27.8,21.8,0.3,14.8,1,0
2024-06-02,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,4513,小毛毛雨,51,27.5,19.7,0.5,14.8,1,0
2024-06-03,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,2865,小毛毛雨,51,26.6,19.9,0.2,12.8,0,0
2024-06-04,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,1874,大毛毛雨,55,27.3,18.6,2.4,9.7,0,0
2024-06-05,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,2794,小毛毛雨,51,28.2,17.7,0.1,11.5,0,0
2024-06-06,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,1915,大毛毛雨,55,27.4,21.1,2.2,16.1,0,0
2024-06-07,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,3044,小毛毛雨,51,26.3,19.5,0.4,10.1,0,0
2024-06-08,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,7057,小毛毛雨,51,27.8,21.4,0.1,16.2,1,1
2024-06-09,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,6835,阴,3,27.0,18.1,0.0,6.8,1,1
2024-06-10,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,6501,阴,3,28.5,17.7,0.0,7.9,0,1
2024-06-11,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,2007,中毛毛雨,53,31.9,21.9,2.2,12.7,0,0
2024-06-12,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,3359,阴,3,32.8,20.1,0.0,10.8,0,0
2024-06-13,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,2299,阴,3,34.5,24.1,0.0,10.2,0,0
2024-06-14,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,2642,阴,3,36.2,23.4,0.0,9.7,0,0
2024-06-15,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,2285,中毛毛雨,53,36.2,23.4,1.5,10.5,1,0
2024-06-16,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,2764,中毛毛雨,53,31.8,25.1,1.2,21.4,1,0
2024-06-17,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,2554,阴,3,33.7,22.1,0.0,12.4,0,0
2024-06-18,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,2127,小雨,61,31.4,23.1,5.9,15.5,0,0
2024-06-19,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,1861,中毛毛雨,53,31.5,23.4,2.2,9.1,0,0
2024-06-20,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,2672,小毛毛雨,51,31.8,22.3,1.8,17.8,0,0
2024-06-21,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,2305,中毛毛雨,53,31.3,23.5,1.7,16.7,0,0
2024-06-22,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,4590,阴,3,34.7,23.6,0.0,15.8,1,0
2024-06-23,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,3100,阴,3,31.5,22.7,0.0,10.3,1,0
2024-06-24,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,2609,阴,3,31.9,23.2,0.0,11.0,0,0
2024-06-25,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,2047,小毛毛雨,51,31.5,18.9,1.2,13.0,0,0
2024-06-26,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,2074,小雨,61,25.1,21.0,8.2,6.1,0,0
2024-06-27,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,1324,中雨,63,28.5,19.4,5.1,7.4,0,0
2024-06-28,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,2828,小毛毛雨,51,29.0,20.8,0.8,6.6,0,0
2024-06-29,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,3823,阴,3,30.5,22.0,0.0,11.8,1,0
2024-06-30,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,1131,中雨,63,33.5,22.7,13.1,17.1,1,0
2024-07-01,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,559,大雨,65,30.9,22.4,18.4,18.7,0,0
2024-07-02,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,2706,阴,3,32.2,22.5,0.0,14.8,0,0
2024-07-03,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,1273,中雨,63,30.0,22.0,4.7,12.3,0,0
2024-07-04,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,1940,小雨,61,30.2,21.8,3.2,6.5,0,0
2024-07-05,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,1521,大毛毛雨,55,31.9,22.8,1.2,7.4,0,0
2024-07-06,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,1662,大毛毛雨,55,31.8,23.4,5.2,13.6,1,0
2024-07-07,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,2091,大毛毛雨,55,32.5,24.5,3.4,17.7,1,0
2024-07-08,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,753,中雨,63,28.9,24.0,18.7,19.1,0,0
2024-07-09,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,1192,小雨,61,29.1,23.9,18.1,15.5,0,0
2024-07-10,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,1447,小雨,61,28.1,23.9,9.5,11.0,0,0
2024-07-11,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,1234,大毛毛雨,55,32.2,23.1,2.3,6.6,0,0
2024-07-12,B0FFH0J82Z,易园园林博物馆,金牛区,104.014958,30.71778,景区,8.28,1248,中雨,63,32.1,24.2,8.8,15.5,0,0
